client_id,sess_id,timeoff
2379.00,1.00,4857.00
2379.00,2.00,412.00
2380.00,0.00,343.00
2381.00,0.00,334.00
2381.00,1.00,1006.00
2384.00,0.00,1741.00
2384.00,1.00,189.00
2384.00,2.00,516.00
2384.00,3.00,222.00
2387.00,0.00,181.00
2390.00,0.00,348.00
2390.00,1.00,2135.00
2390.00,2.00,860.00
2390.00,3.00,1735.00
2390.00,4.00,233.00
2390.00,5.00,366.00
2390.00,6.00,1026.00
2390.00,7.00,1014.00
2390.00,8.00,984.00
2390.00,9.00,407.00
2396.00,0.00,3078.00
2396.00,1.00,235.00
2402.00,0.00,1012.00
2402.00,1.00,3472.00
2405.00,0.00,1000.00
2407.00,0.00,514.00
2407.00,1.00,215.00
2407.00,2.00,547.00
2407.00,3.00,188.00
2407.00,4.00,604.00
2407.00,5.00,417.00
2407.00,6.00,575.00
2407.00,7.00,432.00
2407.00,8.00,180.00
2407.00,9.00,2081.00
2412.00,0.00,180.00
2414.00,0.00,399.00
2416.00,0.00,1311.00
2416.00,1.00,272.00
2417.00,0.00,241.00
2418.00,0.00,536.00
2418.00,1.00,431.00
2421.00,0.00,1591.00
2422.00,0.00,586.00
2424.00,0.00,181.00
2427.00,0.00,1720.00
2434.00,0.00,1389.00
2435.00,0.00,428.00
2435.00,1.00,781.00
2442.00,0.00,377.00
2442.00,1.00,250.00
2442.00,2.00,1727.00
2442.00,3.00,316.00
2442.00,4.00,345.00
2442.00,5.00,687.00
2443.00,0.00,1088.00
2443.00,1.00,634.00
2443.00,2.00,990.00
2443.00,3.00,1343.00
2443.00,4.00,295.00
2443.00,5.00,336.00
2450.00,0.00,1574.00
2450.00,1.00,1249.00
2454.00,0.00,383.00
2455.00,0.00,249.00
2455.00,1.00,339.00
2456.00,0.00,470.00
2457.00,0.00,1188.00
2461.00,0.00,183.00
2461.00,1.00,1355.00
2461.00,2.00,1997.00
2461.00,3.00,2419.00
2461.00,4.00,2029.00
2461.00,5.00,556.00
2462.00,0.00,355.00
2464.00,0.00,335.00
2464.00,1.00,365.00
2464.00,2.00,222.00
2468.00,0.00,1270.00
2471.00,0.00,1131.00
2473.00,0.00,1630.00
2474.00,0.00,413.00
2474.00,1.00,186.00
2474.00,2.00,248.00
2474.00,3.00,510.00
2480.00,0.00,1340.00
2486.00,0.00,424.00
2486.00,1.00,4882.00
2487.00,0.00,331.00
2489.00,0.00,779.00
2489.00,1.00,1385.00
2489.00,2.00,835.00
2489.00,3.00,752.00
2489.00,4.00,184.00
2489.00,5.00,613.00
2491.00,0.00,3698.00
2495.00,0.00,250.00
2506.00,0.00,363.00
2506.00,1.00,756.00
2506.00,2.00,1133.00
2506.00,3.00,266.00
2506.00,4.00,2582.00
2507.00,0.00,341.00
2507.00,1.00,406.00
2507.00,2.00,687.00
2510.00,0.00,289.00
2514.00,0.00,659.00
2514.00,1.00,223.00
2516.00,0.00,616.00
2516.00,1.00,265.00
2522.00,0.00,237.00
2522.00,1.00,3299.00
2523.00,0.00,220.00
2524.00,0.00,234.00
2524.00,1.00,1440.00
2529.00,0.00,3113.00
2530.00,0.00,2436.00
2530.00,1.00,321.00
2530.00,2.00,1194.00
2532.00,0.00,313.00
2532.00,1.00,1058.00
2539.00,0.00,471.00
2539.00,1.00,534.00
2542.00,0.00,359.00
2545.00,0.00,184.00
2555.00,0.00,561.00
2559.00,0.00,193.00
2559.00,1.00,407.00
2559.00,2.00,1797.00
2559.00,3.00,4352.00
2559.00,4.00,612.00
2568.00,0.00,2380.00
2572.00,0.00,1963.00
2576.00,0.00,502.00
2580.00,0.00,846.00
2583.00,0.00,842.00
2585.00,0.00,2178.00
2585.00,1.00,385.00
2585.00,2.00,2338.00
2591.00,0.00,1092.00
2596.00,0.00,299.00
2597.00,0.00,976.00
2602.00,0.00,832.00
2603.00,0.00,529.00
2603.00,1.00,448.00
2617.00,0.00,247.00
2618.00,0.00,1433.00
2618.00,1.00,726.00
2619.00,0.00,633.00
2619.00,1.00,500.00
2622.00,0.00,249.00
2629.00,0.00,546.00
2632.00,0.00,734.00
2632.00,1.00,191.00
2634.00,0.00,241.00
2635.00,0.00,1345.00
2637.00,0.00,1820.00
2640.00,0.00,728.00
2642.00,0.00,1886.00
2643.00,0.00,485.00
2645.00,0.00,1634.00
2648.00,0.00,1091.00
2648.00,1.00,302.00
2648.00,2.00,1236.00
2648.00,3.00,453.00
2653.00,0.00,2438.00
2656.00,0.00,626.00
2657.00,0.00,1037.00
2657.00,1.00,469.00
2663.00,0.00,459.00
2663.00,1.00,408.00
2668.00,0.00,182.00
2673.00,0.00,1010.00
2674.00,0.00,2651.00
2676.00,0.00,879.00
2678.00,0.00,742.00
2678.00,1.00,896.00
2680.00,0.00,352.00
2681.00,0.00,217.00
2681.00,1.00,434.00
2683.00,0.00,464.00
2693.00,0.00,441.00
2700.00,0.00,555.00
2705.00,0.00,887.00
2706.00,0.00,1075.00
2708.00,0.00,1148.00
2709.00,0.00,870.00
2711.00,0.00,1043.00
2723.00,0.00,622.00
2724.00,0.00,280.00
2726.00,0.00,1030.00
2730.00,0.00,368.00
2731.00,0.00,186.00
2731.00,1.00,712.00
2731.00,2.00,767.00
2732.00,0.00,720.00
2738.00,0.00,1382.00
2738.00,1.00,209.00
2740.00,0.00,415.00
2740.00,1.00,216.00
2740.00,2.00,878.00
2740.00,3.00,949.00
2740.00,4.00,1217.00
2744.00,0.00,361.00
2744.00,1.00,262.00
2745.00,0.00,203.00
2750.00,0.00,376.00
2752.00,0.00,193.00
2752.00,1.00,182.00
2752.00,2.00,298.00
2759.00,0.00,490.00
2759.00,1.00,4020.00
2759.00,2.00,509.00
2759.00,3.00,487.00
2759.00,4.00,234.00
2759.00,5.00,475.00
2770.00,0.00,256.00
2772.00,0.00,587.00
2772.00,1.00,1069.00
2772.00,2.00,317.00
2773.00,0.00,1700.00
2773.00,1.00,276.00
2773.00,2.00,3878.00
2774.00,0.00,411.00
2774.00,1.00,1232.00
2775.00,0.00,1413.00
2775.00,1.00,427.00
2778.00,0.00,949.00
2778.00,1.00,455.00
2779.00,0.00,214.00
2781.00,0.00,1279.00
2781.00,1.00,362.00
2782.00,0.00,412.00
2786.00,0.00,478.00
2787.00,0.00,640.00
2789.00,0.00,319.00
2790.00,0.00,210.00
2791.00,0.00,1111.00
2791.00,1.00,364.00
2791.00,2.00,232.00
2798.00,0.00,1532.00
2801.00,0.00,234.00
2801.00,1.00,568.00
2803.00,0.00,193.00
2803.00,1.00,333.00
2803.00,2.00,296.00
2805.00,0.00,2153.00
2805.00,1.00,1116.00
2814.00,0.00,798.00
2814.00,1.00,1043.00
2820.00,0.00,886.00
2826.00,0.00,287.00
2826.00,1.00,1638.00
2826.00,2.00,852.00
2826.00,3.00,524.00
2826.00,4.00,833.00
2826.00,5.00,2355.00
2826.00,6.00,1060.00
2831.00,0.00,1024.00
2847.00,0.00,337.00
2848.00,0.00,256.00
2848.00,1.00,319.00
2848.00,2.00,4951.00
2858.00,0.00,437.00
2858.00,1.00,379.00
2860.00,0.00,412.00
2860.00,1.00,838.00
2860.00,2.00,952.00
2860.00,3.00,190.00
2860.00,4.00,317.00
2868.00,0.00,1770.00
2868.00,1.00,1246.00
2868.00,2.00,2411.00
2868.00,3.00,283.00
2868.00,4.00,1064.00
2871.00,0.00,324.00
2875.00,0.00,1150.00
2875.00,1.00,1192.00
2880.00,0.00,192.00
2885.00,0.00,394.00
2887.00,0.00,960.00
2895.00,0.00,579.00
2902.00,0.00,686.00
2910.00,0.00,292.00
2910.00,1.00,187.00
2917.00,0.00,218.00
2919.00,0.00,229.00
2926.00,0.00,1185.00
2928.00,0.00,210.00
2928.00,1.00,183.00
2928.00,2.00,782.00
2931.00,0.00,531.00
2934.00,0.00,598.00
2934.00,1.00,987.00
2938.00,0.00,501.00
2938.00,1.00,214.00
2945.00,0.00,1126.00
2945.00,1.00,1431.00
2947.00,0.00,1081.00
2949.00,0.00,516.00
2950.00,0.00,1247.00
2951.00,0.00,1761.00
2951.00,1.00,1598.00
2951.00,2.00,207.00
2951.00,3.00,1131.00
2952.00,0.00,195.00
2955.00,0.00,1385.00
2955.00,1.00,602.00
2959.00,0.00,639.00
2961.00,0.00,431.00
2964.00,0.00,251.00
2966.00,0.00,1564.00
2966.00,1.00,206.00
2966.00,2.00,284.00
2969.00,0.00,642.00
2969.00,1.00,434.00
2974.00,0.00,600.00
2981.00,0.00,246.00
2984.00,0.00,839.00
2985.00,0.00,1256.00
2985.00,1.00,302.00
2985.00,2.00,197.00
2985.00,3.00,2766.00
2985.00,4.00,520.00
2989.00,0.00,672.00
2996.00,0.00,787.00
2996.00,1.00,199.00
2996.00,2.00,426.00
3001.00,0.00,485.00
3004.00,0.00,191.00
3007.00,0.00,1910.00
3007.00,1.00,304.00
3007.00,2.00,765.00
3009.00,0.00,362.00
3010.00,0.00,726.00
3014.00,0.00,794.00
3014.00,1.00,602.00
3014.00,2.00,1627.00
3014.00,3.00,542.00
3015.00,0.00,862.00
3019.00,0.00,356.00
3019.00,1.00,1410.00
3023.00,0.00,1133.00
3035.00,0.00,707.00
3035.00,1.00,1005.00
3036.00,0.00,261.00
3036.00,1.00,235.00
3036.00,2.00,1442.00
3046.00,0.00,1801.00
3049.00,0.00,1331.00
3050.00,0.00,398.00
3050.00,1.00,1492.00
3050.00,2.00,309.00
3052.00,0.00,833.00
3057.00,0.00,374.00
3059.00,0.00,939.00
3059.00,1.00,220.00
3059.00,2.00,392.00
3063.00,0.00,780.00
3068.00,0.00,718.00
3075.00,0.00,1012.00
3077.00,0.00,1577.00
3078.00,0.00,718.00
3078.00,1.00,206.00
3078.00,2.00,1966.00
3078.00,3.00,620.00
3080.00,0.00,1294.00
3083.00,0.00,489.00
3084.00,0.00,752.00
3084.00,1.00,1187.00
3084.00,2.00,516.00
3084.00,3.00,3298.00
3085.00,0.00,370.00
3085.00,1.00,363.00
3086.00,0.00,216.00
3090.00,0.00,432.00
3093.00,0.00,280.00
3094.00,0.00,264.00
3099.00,0.00,4144.00
3102.00,0.00,1863.00
3102.00,1.00,252.00
3103.00,0.00,2517.00
3108.00,0.00,1034.00
3108.00,1.00,1454.00
3108.00,2.00,181.00
3110.00,0.00,235.00
3122.00,0.00,2007.00
3123.00,0.00,342.00
3123.00,1.00,430.00
3127.00,0.00,929.00
3132.00,0.00,552.00
3133.00,0.00,1232.00
3133.00,1.00,274.00
3133.00,2.00,2147.00
3133.00,3.00,184.00
3133.00,4.00,1556.00
3135.00,0.00,1719.00
3136.00,0.00,614.00
3140.00,0.00,492.00
3141.00,0.00,831.00
3141.00,1.00,812.00
3148.00,0.00,413.00
3148.00,1.00,226.00
3148.00,2.00,1248.00
3150.00,0.00,254.00
3150.00,1.00,344.00
3150.00,2.00,1273.00
3152.00,0.00,6473.00
3153.00,0.00,318.00
3154.00,0.00,3849.00
3155.00,0.00,271.00
3155.00,1.00,336.00
3155.00,2.00,181.00
3155.00,3.00,1709.00
3156.00,0.00,906.00
3156.00,1.00,295.00
3158.00,0.00,1575.00
3160.00,0.00,382.00
3160.00,1.00,1894.00
3160.00,2.00,2092.00
3165.00,0.00,995.00
3165.00,1.00,951.00
3165.00,2.00,182.00
3165.00,3.00,690.00
3165.00,4.00,442.00
3165.00,5.00,202.00
3165.00,6.00,725.00
3169.00,0.00,180.00
3172.00,0.00,882.00
3172.00,1.00,2315.00
3172.00,2.00,331.00
3172.00,3.00,314.00
3175.00,0.00,215.00
3175.00,1.00,941.00
3175.00,2.00,409.00
3175.00,3.00,571.00
3180.00,0.00,944.00
3180.00,1.00,246.00
3182.00,0.00,199.00
3189.00,0.00,509.00
3192.00,0.00,180.00
3194.00,0.00,1853.00
3197.00,0.00,1039.00
3197.00,1.00,320.00
3197.00,2.00,1163.00
3199.00,0.00,471.00
3199.00,1.00,767.00
3206.00,0.00,835.00
3206.00,1.00,1038.00
3206.00,2.00,1582.00
3206.00,3.00,314.00
3215.00,0.00,1230.00
3215.00,1.00,321.00
3216.00,0.00,3427.00
3219.00,0.00,2022.00
3225.00,0.00,1585.00
3225.00,1.00,356.00
3228.00,0.00,295.00
3235.00,0.00,1757.00
3235.00,1.00,208.00
3236.00,0.00,1138.00
3236.00,1.00,394.00
3236.00,2.00,1394.00
3236.00,3.00,304.00
3236.00,4.00,438.00
3236.00,5.00,587.00
3236.00,6.00,434.00
3240.00,0.00,466.00
3245.00,0.00,199.00
3245.00,1.00,1054.00
3248.00,0.00,198.00
3254.00,0.00,181.00
3256.00,0.00,6592.00
3256.00,1.00,3423.00
3256.00,2.00,1076.00
3256.00,3.00,299.00
3258.00,0.00,876.00
3258.00,1.00,4913.00
3259.00,0.00,1117.00
3263.00,0.00,508.00
3264.00,0.00,1262.00
3265.00,0.00,205.00
3266.00,0.00,192.00
3266.00,1.00,1835.00
3267.00,0.00,307.00
3267.00,1.00,679.00
3267.00,2.00,415.00
3267.00,3.00,1849.00
3267.00,4.00,1601.00
3267.00,5.00,187.00
3283.00,0.00,460.00
3286.00,0.00,203.00
3286.00,1.00,1201.00
3286.00,2.00,2018.00
3286.00,3.00,636.00
3286.00,4.00,723.00
3289.00,0.00,1979.00
3289.00,1.00,548.00
3293.00,0.00,622.00
3293.00,1.00,306.00
3293.00,2.00,574.00
3293.00,3.00,191.00
3294.00,0.00,546.00
3295.00,0.00,1141.00
3295.00,1.00,371.00
3295.00,2.00,982.00
3295.00,3.00,356.00
3295.00,4.00,1915.00
3296.00,0.00,2690.00
3296.00,1.00,838.00
3296.00,2.00,1381.00
3297.00,0.00,180.00
3297.00,1.00,1302.00
3298.00,0.00,442.00
3299.00,0.00,977.00
3299.00,1.00,972.00
3299.00,2.00,278.00
3299.00,3.00,236.00
3299.00,4.00,814.00
3299.00,5.00,6925.00
3299.00,6.00,539.00
3299.00,7.00,406.00
3299.00,8.00,1381.00
3299.00,9.00,587.00
3299.00,10.00,4643.00
3299.00,11.00,5270.00
3300.00,0.00,2038.00
3300.00,1.00,469.00
3301.00,0.00,5074.00
3302.00,0.00,1139.00
3303.00,0.00,1397.00
3303.00,1.00,506.00
3303.00,2.00,821.00
3303.00,3.00,239.00
3303.00,4.00,902.00
3304.00,0.00,245.00
3304.00,1.00,810.00
3304.00,2.00,1024.00
3304.00,3.00,276.00
3304.00,4.00,612.00
3304.00,5.00,2508.00
3305.00,0.00,1221.00
3305.00,1.00,302.00
3306.00,0.00,2252.00
3306.00,1.00,344.00
3306.00,2.00,34561.00
3306.00,3.00,193.00
3306.00,4.00,356.00
3306.00,5.00,257.00
3306.00,6.00,981.00
3306.00,7.00,2430.00
3306.00,8.00,4131.00
3306.00,9.00,282.00
3307.00,0.00,207.00
3308.00,0.00,2699.00
3308.00,1.00,3323.00
3309.00,0.00,727.00
3309.00,1.00,1058.00
3309.00,2.00,182.00
3309.00,3.00,2787.00
3310.00,0.00,194.00
3310.00,1.00,6462.00
3310.00,2.00,943.00
3310.00,3.00,280.00
3310.00,4.00,321.00
3310.00,5.00,3620.00
3310.00,6.00,200.00
3310.00,7.00,746.00
3311.00,0.00,3290.00
3312.00,0.00,2171.00
3312.00,1.00,389.00
3313.00,0.00,7581.00
3313.00,1.00,1101.00
3313.00,2.00,236.00
3314.00,0.00,774.00
3315.00,0.00,180.00
3315.00,1.00,406.00
3315.00,2.00,397.00
3315.00,3.00,1393.00
3316.00,0.00,314.00
3317.00,0.00,477.00
3318.00,0.00,230.00
3318.00,1.00,1820.00
3319.00,0.00,713.00
3319.00,1.00,1669.00
3319.00,2.00,1053.00
3319.00,3.00,321.00
3319.00,4.00,310.00
3319.00,5.00,4937.00
3319.00,6.00,2651.00
3320.00,0.00,1541.00
3320.00,1.00,2007.00
3320.00,2.00,180.00
3320.00,3.00,2587.00
3321.00,0.00,415.00
3321.00,1.00,1560.00
3321.00,2.00,282.00
3321.00,3.00,1260.00
3322.00,0.00,478.00
3322.00,1.00,5992.00
3322.00,2.00,181.00
3322.00,3.00,1036.00
3323.00,0.00,1979.00
3323.00,1.00,268.00
3323.00,2.00,2466.00
3323.00,3.00,1254.00
3323.00,4.00,240.00
3323.00,5.00,1312.00
3323.00,6.00,1693.00
3323.00,7.00,249.00
3323.00,8.00,650.00
3323.00,9.00,6636.00
3323.00,10.00,243.00
3323.00,11.00,2004.00
3323.00,12.00,4400.00
3323.00,13.00,305.00
3323.00,14.00,643.00
3324.00,0.00,651.00
3325.00,0.00,185.00
3325.00,1.00,443.00
3326.00,0.00,913.00
3326.00,1.00,193.00
3326.00,2.00,482.00
3327.00,0.00,3761.00
3328.00,0.00,333.00
3328.00,1.00,205.00
3328.00,2.00,385.00
3328.00,3.00,4730.00
3328.00,4.00,204.00
3328.00,5.00,2454.00
3328.00,6.00,17150.00
3329.00,0.00,224.00
3330.00,0.00,5525.00
3330.00,1.00,395.00
3331.00,0.00,5122.00
3331.00,1.00,705.00
3331.00,2.00,1413.00
3331.00,3.00,4910.00
3332.00,0.00,1888.00
3333.00,0.00,761.00
3334.00,0.00,1498.00
3334.00,1.00,2427.00
3335.00,0.00,585.00
3336.00,0.00,217.00
3337.00,0.00,2083.00
3338.00,0.00,1228.00
3338.00,1.00,1417.00
3338.00,2.00,1152.00
3338.00,3.00,1240.00
3338.00,4.00,183.00
3338.00,5.00,1422.00
3338.00,6.00,1103.00
3338.00,7.00,373.00
3338.00,8.00,1598.00
3338.00,9.00,1310.00
3339.00,0.00,248.00
3340.00,0.00,2598.00
3340.00,1.00,247.00
3340.00,2.00,2707.00
3340.00,3.00,3749.00
3341.00,0.00,2769.00
3342.00,0.00,1060.00
3342.00,1.00,1045.00
3342.00,2.00,1520.00
3342.00,3.00,4958.00
3343.00,0.00,686.00
3344.00,0.00,1515.00
3345.00,0.00,2009.00
3346.00,0.00,664.00
3346.00,1.00,5688.00
3346.00,2.00,1402.00
3346.00,3.00,1311.00
3346.00,4.00,489.00
3347.00,0.00,201.00
3348.00,0.00,299.00
3348.00,1.00,1683.00
3348.00,2.00,925.00
3348.00,3.00,439.00
3348.00,4.00,1389.00
3348.00,5.00,180.00
3348.00,6.00,334.00
3348.00,7.00,695.00
3348.00,8.00,3148.00
3348.00,9.00,4200.00
3348.00,10.00,894.00
3349.00,0.00,387.00
3350.00,0.00,4153.00
3350.00,1.00,326.00
3350.00,2.00,2939.00
3350.00,3.00,766.00
3350.00,4.00,219.00
3350.00,5.00,1075.00
3350.00,6.00,3316.00
3350.00,7.00,1033.00
3350.00,8.00,475.00
3350.00,9.00,423.00
3351.00,0.00,2814.00
3352.00,0.00,180.00
3352.00,1.00,422.00
3352.00,2.00,236.00
3352.00,3.00,663.00
3352.00,4.00,9016.00
3353.00,0.00,820.00
3354.00,0.00,479.00
3355.00,0.00,1738.00
3355.00,1.00,3124.00
3356.00,0.00,658.00
3356.00,1.00,2836.00
3357.00,0.00,910.00
3357.00,1.00,265.00
3357.00,2.00,1002.00
3357.00,3.00,3007.00
3357.00,4.00,240.00
3357.00,5.00,422.00
3357.00,6.00,821.00
3357.00,7.00,203.00
3357.00,8.00,2022.00
3358.00,0.00,308.00
3358.00,1.00,441.00
3359.00,0.00,189.00
3359.00,1.00,355.00
3359.00,2.00,4009.00
3359.00,3.00,623.00
3360.00,0.00,667.00
3361.00,0.00,456.00
3361.00,1.00,181.00
3361.00,2.00,638.00
3362.00,0.00,390.00
3363.00,0.00,411.00
3363.00,1.00,6074.00
3363.00,2.00,180.00
3363.00,3.00,4711.00
3363.00,4.00,344.00
3363.00,5.00,3848.00
3363.00,6.00,595.00
3364.00,0.00,915.00
3365.00,0.00,472.00
3366.00,0.00,507.00
3366.00,1.00,367.00
3366.00,2.00,1881.00
3366.00,3.00,1506.00
3367.00,0.00,447.00
3367.00,1.00,180.00
3367.00,2.00,196.00
3368.00,0.00,965.00
3368.00,1.00,315.00
3369.00,0.00,1593.00
3369.00,1.00,294.00
3369.00,2.00,728.00
3369.00,3.00,287.00
3370.00,0.00,1759.00
3371.00,0.00,648.00
3371.00,1.00,486.00
3371.00,2.00,4727.00
3371.00,3.00,343.00
3371.00,4.00,2319.00
3372.00,0.00,1989.00
3373.00,0.00,4606.00
3374.00,0.00,266.00
3375.00,0.00,437.00
3375.00,1.00,266.00
3375.00,2.00,331.00
3376.00,0.00,11603.00
3377.00,0.00,317.00
3378.00,0.00,425.00
3379.00,0.00,310.00
3380.00,0.00,216.00
3381.00,0.00,280.00
3382.00,0.00,560.00
3382.00,1.00,265.00
3383.00,0.00,1435.00
3383.00,1.00,257.00
3383.00,2.00,2164.00
3384.00,0.00,2147.00
3384.00,1.00,1409.00
3385.00,0.00,262.00
3386.00,0.00,241.00
3387.00,0.00,207.00
3387.00,1.00,362.00
3387.00,2.00,589.00
3387.00,3.00,3593.00
3387.00,4.00,2687.00
3387.00,5.00,295.00
3387.00,6.00,3418.00
3388.00,0.00,938.00
3389.00,0.00,1668.00
3389.00,1.00,1925.00
3389.00,2.00,1710.00
3390.00,0.00,196.00
3391.00,0.00,732.00
3391.00,1.00,4899.00
3391.00,2.00,13603.00
3391.00,3.00,228.00
3392.00,0.00,381.00
3393.00,0.00,2628.00
3393.00,1.00,768.00
3393.00,2.00,3839.00
3393.00,3.00,809.00
3393.00,4.00,2586.00
3393.00,5.00,628.00
3394.00,0.00,280.00
3395.00,0.00,4939.00
3396.00,0.00,425.00
3397.00,0.00,1978.00
3398.00,0.00,285.00
3399.00,0.00,398.00
3399.00,1.00,19463.00
3399.00,2.00,181.00
3399.00,3.00,1430.00
3399.00,4.00,368.00
3400.00,0.00,183.00
3400.00,1.00,2097.00
3401.00,0.00,1385.00
3402.00,0.00,4613.00
3403.00,0.00,1533.00
3404.00,0.00,373.00
3405.00,0.00,945.00
3405.00,1.00,239.00
3405.00,2.00,183.00
3406.00,0.00,496.00
3406.00,1.00,185.00
3407.00,0.00,1254.00
3408.00,0.00,413.00
3409.00,0.00,191.00
3409.00,1.00,255.00
3409.00,2.00,540.00
3409.00,3.00,10821.00
3410.00,0.00,215.00
3411.00,0.00,380.00
3411.00,1.00,258.00
3412.00,0.00,1084.00
3412.00,1.00,1693.00
3413.00,0.00,3797.00
3414.00,0.00,298.00
3415.00,0.00,348.00
3416.00,0.00,10112.00
3417.00,0.00,769.00
3418.00,0.00,213.00
3419.00,0.00,1575.00
3419.00,1.00,2344.00
3419.00,2.00,780.00
3419.00,3.00,437.00
3420.00,0.00,780.00
3420.00,1.00,7122.00
3420.00,2.00,348.00
3420.00,3.00,2058.00
3421.00,0.00,224.00
3422.00,0.00,208.00
3423.00,0.00,211.00
3424.00,0.00,1190.00
3425.00,0.00,444.00
3425.00,1.00,3886.00
3425.00,2.00,2236.00
3425.00,3.00,1497.00
3425.00,4.00,204.00
3425.00,5.00,229.00
3425.00,6.00,13464.00
3425.00,7.00,197.00
3425.00,8.00,1369.00
3425.00,9.00,2070.00
3425.00,10.00,2930.00
3425.00,11.00,405.00
3426.00,0.00,196.00
3427.00,0.00,184.00
3427.00,1.00,246.00
3427.00,2.00,586.00
3427.00,3.00,1865.00
3428.00,0.00,1329.00
3429.00,0.00,1373.00
3429.00,1.00,4445.00
3429.00,2.00,253.00
3429.00,3.00,4635.00
3429.00,4.00,1357.00
3430.00,0.00,1006.00
3431.00,0.00,225.00
3431.00,1.00,838.00
3431.00,2.00,1544.00
3431.00,3.00,181.00
3431.00,4.00,268.00
3431.00,5.00,5443.00
3431.00,6.00,228.00
3432.00,0.00,1184.00
3432.00,1.00,514.00
3433.00,0.00,1635.00
3433.00,1.00,855.00
3434.00,0.00,1315.00
3434.00,1.00,262.00
3434.00,2.00,1066.00
3434.00,3.00,896.00
3434.00,4.00,556.00
3434.00,5.00,1011.00
3434.00,6.00,180.00
3434.00,7.00,733.00
3434.00,8.00,235.00
3434.00,9.00,1621.00
3435.00,0.00,183.00
3436.00,0.00,1255.00
3437.00,0.00,846.00
3438.00,0.00,2465.00
3438.00,1.00,445.00
3438.00,2.00,1751.00
3438.00,3.00,394.00
3438.00,4.00,237.00
3438.00,5.00,202.00
3438.00,6.00,610.00
3438.00,7.00,1001.00
3438.00,8.00,1186.00
3438.00,9.00,4787.00
3439.00,0.00,2297.00
3440.00,0.00,406.00
3440.00,1.00,12971.00
3440.00,2.00,1287.00
3440.00,3.00,190.00
3440.00,4.00,1253.00
3441.00,0.00,395.00
3441.00,1.00,1389.00
3442.00,0.00,197.00
3442.00,1.00,180.00
3442.00,2.00,213.00
3442.00,3.00,2744.00
3442.00,4.00,1815.00
3443.00,0.00,31068.00
3444.00,0.00,2231.00
3444.00,1.00,1867.00
3445.00,0.00,225.00
3445.00,1.00,431.00
3445.00,2.00,243.00
3445.00,3.00,195.00
3445.00,4.00,182.00
3446.00,0.00,295.00
3446.00,1.00,791.00
3447.00,0.00,974.00
3447.00,1.00,192.00
3448.00,0.00,353.00
3448.00,1.00,2420.00
3448.00,2.00,210.00
3448.00,3.00,208.00
3449.00,0.00,249.00
3450.00,0.00,2809.00
3450.00,1.00,365.00
3451.00,0.00,2018.00
3451.00,1.00,301.00
3451.00,2.00,296.00
3451.00,3.00,433.00
3451.00,4.00,1211.00
3451.00,5.00,284.00
3451.00,6.00,326.00
3451.00,7.00,1200.00
3451.00,8.00,355.00
3451.00,9.00,1385.00
3452.00,0.00,2420.00
3453.00,0.00,308.00
3453.00,1.00,1608.00
3453.00,2.00,2004.00
3453.00,3.00,592.00
3454.00,0.00,256.00
3455.00,0.00,923.00
3455.00,1.00,3170.00
3455.00,2.00,348.00
3456.00,0.00,4472.00
3456.00,1.00,180.00
3456.00,2.00,595.00
3456.00,3.00,281.00
3457.00,0.00,232.00
3457.00,1.00,311.00
3457.00,2.00,695.00
3457.00,3.00,281.00
3457.00,4.00,3260.00
3457.00,5.00,270.00
3457.00,6.00,296.00
3457.00,7.00,954.00
3458.00,0.00,412.00
3458.00,1.00,380.00
3458.00,2.00,570.00
3458.00,3.00,622.00
3458.00,4.00,341.00
3459.00,0.00,1909.00
3459.00,1.00,643.00
3459.00,2.00,180.00
3460.00,0.00,651.00
3461.00,0.00,749.00
3462.00,0.00,760.00
3462.00,1.00,2105.00
3463.00,0.00,1092.00
3464.00,0.00,234.00
3465.00,0.00,1625.00
3466.00,0.00,2771.00
3466.00,1.00,2600.00
3467.00,0.00,185.00
3468.00,0.00,417.00
3468.00,1.00,621.00
3468.00,2.00,440.00
3468.00,3.00,196.00
3468.00,4.00,189.00
3468.00,5.00,453.00
3468.00,6.00,221.00
3468.00,7.00,3037.00
3468.00,8.00,2788.00
3468.00,9.00,5207.00
3468.00,10.00,737.00
3468.00,11.00,1380.00
3469.00,0.00,1315.00
3469.00,1.00,188.00
3469.00,2.00,232.00
3469.00,3.00,190.00
3469.00,4.00,3919.00
3469.00,5.00,2529.00
3469.00,6.00,261.00
3470.00,0.00,8288.00
3470.00,1.00,359.00
3470.00,2.00,182.00
3471.00,0.00,310.00
3471.00,1.00,611.00
3472.00,0.00,396.00
3473.00,0.00,659.00
3473.00,1.00,594.00
3473.00,2.00,257.00
3474.00,0.00,1696.00
3474.00,1.00,393.00
3475.00,0.00,2631.00
3476.00,0.00,1803.00
3476.00,1.00,413.00
3476.00,2.00,1973.00
3476.00,3.00,555.00
3476.00,4.00,2260.00
3476.00,5.00,180.00
3476.00,6.00,1239.00
3476.00,7.00,597.00
3476.00,8.00,479.00
3476.00,9.00,379.00
3476.00,10.00,436.00
3476.00,11.00,3726.00
3476.00,12.00,210.00
3476.00,13.00,182.00
3476.00,14.00,3471.00
3476.00,15.00,180.00
3476.00,16.00,192.00
3476.00,17.00,1372.00
3477.00,0.00,2479.00
3478.00,0.00,325.00
3478.00,1.00,1098.00
3478.00,2.00,225.00
3479.00,0.00,1670.00
3479.00,1.00,642.00
3480.00,0.00,8118.00
3481.00,0.00,519.00
